dataset,condition,model_tier,model_name,qid,db_id,n_gold_tables,n_gold_cols,n_join_gold,exec_match,valid_sql,table_recall,table_precision,col_recall_strict,col_precision_strict,col_recall_relaxed,col_precision_relaxed,context_tokens_est,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_s,cached,pred_sql,pred_error
D2,C5_L1,STRONG,gpt-5.4,bird_00168,european_football_2,1,3,0,0.0,1,1.0,0.14285714285714285,1.0,0.09375,1.0,0.1,666,1100,38,1138,0.0031300000000000004,0.886,0,"SELECT COUNT(*) AS player_count
FROM Player
WHERE player_name LIKE 'Aaron%'
  AND birthday > '1990-12-31 23:59:59';",
D2,C5_L1,STRONG,gpt-5.4,bird_00169,european_football_2,1,2,0,1.0,1,1.0,0.14285714285714285,1.0,0.05263157894736842,1.0,0.0625,593,1015,38,1053,0.0029175000000000004,1.209,0,"SELECT
  (SELECT jumping FROM Player_Attributes WHERE id = 6) -
  (SELECT jumping FROM Player_Attributes WHERE id = 23) AS jumping_difference;",
D2,C5_L1,STRONG,gpt-5.4,bird_00170,european_football_2,1,3,0,0.0,1,1.0,0.14285714285714285,1.0,0.08108108108108109,1.0,0.1,604,986,87,1073,0.003335,1.295,0,"SELECT p.id
FROM Player p
JOIN Player_Attributes pa
  ON p.player_fifa_api_id = pa.player_fifa_api_id
WHERE pa.preferred_foot = 'right'
  AND pa.potential = (
    SELECT MIN(potential)
    FROM Player_Attributes
    WHERE preferred_foot = 'right'
  )
GROUP BY p.id
ORDER BY p.id
LIMIT 4;",
D2,C5_L1,STRONG,gpt-5.4,bird_00171,european_football_2,1,3,0,0.0,1,1.0,0.14285714285714285,0.6666666666666666,0.06451612903225806,0.6666666666666666,0.06451612903225806,6983,9756,67,9823,0.025060000000000002,1.506,0,"SELECT COUNT(DISTINCT p.id)
FROM Player p
JOIN Player_Attributes pa ON pa.player_fifa_api_id = p.player_fifa_api_id
WHERE pa.preferred_foot = 'left'
  AND pa.crossing = (
    SELECT MAX(crossing)
    FROM Player_Attributes
  );",
D2,C5_L1,STRONG,gpt-5.4,bird_00172,european_football_2,2,6,1,1.0,1,1.0,0.2857142857142857,0.8333333333333334,0.14705882352941177,0.8333333333333334,0.16666666666666666,1446,2268,54,2322,0.006209999999999999,1.124,0,"SELECT home_team_goal, away_team_goal
FROM Match m
JOIN League l ON m.league_id = l.id
WHERE l.name = 'Belgium Jupiler League'
  AND m.date LIKE '2008-09-24%';",
D2,C5_L1,STRONG,gpt-5.4,bird_00173,european_football_2,2,4,1,0.0,1,1.0,0.2857142857142857,0.5,0.06060606060606061,0.6666666666666666,0.0625,1404,2008,42,2050,0.0054399999999999995,1.146,0,"SELECT DISTINCT ta.buildUpPlaySpeedClass
FROM Team t
JOIN Team_Attributes ta ON t.id = ta.id
WHERE t.team_long_name = 'KSV Cercle Brugge';",
D2,C5_L1,STRONG,gpt-5.4,bird_00174,european_football_2,2,6,1,0.0,1,1.0,0.2857142857142857,0.5,0.1,0.6,0.1,20003,27951,57,28008,0.0704475,1.312,0,"SELECT pa.finishing, pa.curve
FROM Player p
JOIN Player_Attributes pa ON pa.player_fifa_api_id = p.player_fifa_api_id
WHERE p.weight = (SELECT MAX(weight) FROM Player)
ORDER BY pa.id
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00175,european_football_2,2,5,1,0.0,1,1.0,0.2857142857142857,1.0,0.13513513513513514,1.0,0.14814814814814814,1358,2037,64,2101,0.005732500000000001,1.281,0,"SELECT l.name, COUNT(m.id) AS game_count
FROM Match m
JOIN League l ON m.league_id = l.id
WHERE m.season = '2015/2016'
GROUP BY l.id, l.name
ORDER BY game_count DESC, l.name
LIMIT 4;",
D2,C5_L1,STRONG,gpt-5.4,bird_00176,european_football_2,2,4,1,1.0,1,1.0,0.2857142857142857,1.0,0.10256410256410256,1.0,0.13793103448275862,1005,1541,42,1583,0.0042725,0.896,0,"SELECT t.team_long_name
FROM Match m
JOIN Team t ON m.away_team_api_id = t.team_api_id
ORDER BY m.away_team_goal DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00177,european_football_2,2,4,1,0.0,1,1.0,0.2857142857142857,0.5,0.0625,0.6666666666666666,0.06451612903225806,1339,1960,46,2006,0.00536,0.918,0,"SELECT p.player_name
FROM Player p
JOIN Player_Attributes pa ON p.id = pa.id
WHERE pa.overall_rating = (SELECT MAX(overall_rating) FROM Player_Attributes)
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00178,european_football_2,2,5,1,0.0,1,1.0,0.2857142857142857,0.6,0.07894736842105263,0.75,0.09375,608,980,55,1035,0.003,4.218,0,"SELECT 100.0 * SUM(CASE WHEN p.height < 180 AND pa.strength > 70 THEN 1 ELSE 0 END) / COUNT(*) AS percentage
FROM Player p
JOIN Player_Attributes pa ON pa.id = p.id;",
D2,C5_L1,STRONG,gpt-5.4,bird_00179,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.14705882352941177,1.0,0.2222222222222222,923,1335,53,1388,0.0038675000000000003,1.167,0,"SELECT d.driverRef
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 20
  AND q.q1 IS NOT NULL
ORDER BY q.q1 DESC
LIMIT 5;",
D2,C5_L1,STRONG,gpt-5.4,bird_00180,formula_1,2,5,1,0.0,1,1.0,0.15384615384615385,1.0,0.1282051282051282,1.0,0.2,936,1434,68,1502,0.004265,1.003,0,"SELECT d.surname
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 19
  AND q.q2 = (
    SELECT MIN(q2)
    FROM qualifying
    WHERE raceId = 19
      AND q2 IS NOT NULL
  );",
D2,C5_L1,STRONG,gpt-5.4,bird_00181,formula_1,2,4,1,1.0,1,1.0,0.15384615384615385,0.75,0.0967741935483871,1.0,0.16666666666666666,1004,1374,33,1407,0.003765,0.778,0,"SELECT DISTINCT r.name
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE c.country = 'Germany';",
D2,C5_L1,STRONG,gpt-5.4,bird_00182,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.14285714285714285,1.0,0.2222222222222222,1035,1441,38,1479,0.0039825,1.16,0,"SELECT DISTINCT c.lat, c.lng
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE r.name = 'Australian Grand Prix';",
D2,C5_L1,STRONG,gpt-5.4,bird_00183,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,0.8,0.11428571428571428,1.0,0.2,1012,1440,43,1483,0.004030000000000001,0.932,0,"SELECT c.lat, c.lng
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE r.name = 'Abu Dhabi Grand Prix'
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00184,formula_1,2,6,1,1.0,1,1.0,0.15384615384615385,1.0,0.18181818181818182,1.0,0.29411764705882354,946,1354,53,1407,0.003915,1.214,0,"SELECT q.q1
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 354
  AND d.forename = 'Bruno'
  AND d.surname = 'Senna';",
D2,C5_L1,STRONG,gpt-5.4,bird_00185,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.15625,1.0,0.25,824,1272,44,1316,0.0036199999999999995,0.945,0,"SELECT d.number
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 903
  AND q.q3 LIKE '1:54%';",
D2,C5_L1,STRONG,gpt-5.4,bird_00186,formula_1,3,7,2,1.0,1,1.0,0.23076923076923078,1.0,0.20588235294117646,1.0,0.2777777777777778,945,1385,57,1442,0.0040325,1.386,0,"SELECT COUNT(*) AS not_finished_drivers
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.name = 'Bahrain Grand Prix'
  AND ra.year = 2007
  AND r.time IS NULL;",
D2,C5_L1,STRONG,gpt-5.4,bird_00187,formula_1,2,7,1,1.0,1,1.0,0.15384615384615385,1.0,0.2,1.0,0.35294117647058826,906,1369,56,1425,0.0039825,1.02,0,"SELECT d.forename, d.surname
FROM results r
JOIN drivers d ON r.driverId = d.driverId
WHERE r.raceId = 592
  AND r.time IS NOT NULL
ORDER BY d.dob ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00188,formula_1,2,7,1,0.0,1,1.0,0.15384615384615385,1.0,0.19444444444444445,1.0,0.35294117647058826,1065,1540,57,1597,0.0044199999999999995,6.113,0,"SELECT d.forename || ' ' || d.surname AS player, d.url
FROM lapTimes lt
JOIN drivers d ON lt.driverId = d.driverId
WHERE lt.raceId = 161
  AND lt.time LIKE '1:27%';",
D2,C5_L1,STRONG,gpt-5.4,bird_00189,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,0.8,0.125,1.0,0.2,987,1393,43,1436,0.0039125,1.013,0,"SELECT c.lat, c.lng
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE r.name = 'Malaysian Grand Prix'
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00190,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.13513513513513514,1.0,0.26666666666666666,1032,1477,43,1520,0.0041225,1.055,0,"SELECT c.url
FROM constructorResults cr
JOIN constructors c ON cr.constructorId = c.constructorId
WHERE cr.raceId = 9
ORDER BY cr.points DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00191,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.1388888888888889,1.0,0.2,921,1444,44,1488,0.00405,1.063,0,"SELECT d.code
FROM qualifying q
JOIN drivers d ON q.driverId = d.driverId
WHERE q.raceId = 45
  AND q.q3 LIKE '1:33%';",
D2,C5_L1,STRONG,gpt-5.4,bird_00192,formula_1,2,4,1,1.0,1,1.0,0.15384615384615385,1.0,0.12121212121212122,1.0,0.21428571428571427,999,1414,30,1444,0.003835,0.833,0,"SELECT s.url
FROM races r
JOIN seasons s ON r.year = s.year
WHERE r.raceId = 901;",
D2,C5_L1,STRONG,gpt-5.4,bird_00193,formula_1,2,7,1,0.0,1,1.0,0.15384615384615385,1.0,0.19444444444444445,1.0,0.3333333333333333,897,1364,60,1424,0.00401,1.268,0,"SELECT d.forename, d.surname, d.dob
FROM results r
JOIN drivers d ON r.driverId = d.driverId
WHERE r.raceId = 872
  AND r.time IS NOT NULL
ORDER BY d.dob DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00194,formula_1,2,4,1,1.0,1,1.0,0.15384615384615385,1.0,0.13333333333333333,1.0,0.14285714285714285,855,1214,42,1256,0.0034549999999999997,0.882,0,"SELECT d.nationality
FROM results r
JOIN drivers d ON r.driverId = d.driverId
ORDER BY CAST(r.fastestLapSpeed AS REAL) DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00195,formula_1,2,6,1,1.0,1,1.0,0.15384615384615385,1.0,0.15789473684210525,1.0,0.22727272727272727,1011,1503,115,1618,0.0049075,1.43,0,"SELECT ((CAST(r853.fastestLapSpeed AS REAL) - CAST(r854.fastestLapSpeed AS REAL)) * 100.0 / CAST(r853.fastestLapSpeed AS REAL)) AS percent_faster
FROM drivers d
JOIN results r853 ON d.driverId = r853.driverId AND r853.raceId = 853
JOIN results r854 ON d.driverId = r854.driverId AND r854.raceId = 854
WHERE d.forename = 'Paul' AND d.surname = 'di Resta';",
D2,C5_L1,STRONG,gpt-5.4,bird_00196,formula_1,2,5,1,0.0,1,1.0,0.15384615384615385,1.0,0.15151515151515152,1.0,0.2222222222222222,904,1393,78,1471,0.0042625,1.241,0,"SELECT ROUND(100.0 * SUM(CASE WHEN res.time IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*), 2) AS race_completion_rate
FROM results res
JOIN races r ON res.raceId = r.raceId
WHERE r.date = '1983-07-16'
  AND res.driverId IS NOT NULL;",
D2,C5_L1,STRONG,gpt-5.4,bird_00197,formula_1,1,2,0,1.0,1,1.0,0.07692307692307693,1.0,0.0625,1.0,0.11764705882352941,962,1388,38,1426,0.00385,1.765,0,"SELECT name
FROM races
WHERE strftime('%Y-%m', date) = (
  SELECT strftime('%Y-%m', MIN(date))
  FROM races
);",
D2,C5_L1,STRONG,gpt-5.4,bird_00198,formula_1,3,7,2,0.0,1,1.0,0.23076923076923078,0.8571428571428571,0.17142857142857143,1.0,0.2631578947368421,934,1379,66,1445,0.0041075,1.311,0,"SELECT d.forename || ' ' || d.surname AS full_name, SUM(r.points) AS total_points
FROM results r
JOIN drivers d ON r.driverId = d.driverId
GROUP BY r.driverId, d.forename, d.surname
ORDER BY total_points DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00199,formula_1,3,8,2,0.0,1,1.0,0.23076923076923078,0.875,0.2,1.0,0.3,972,1427,77,1504,0.0043375,1.455,0,"SELECT d.forename || ' ' || d.surname AS driver,
       r.name AS race,
       lt.time AS best_lap_time
FROM lapTimes lt
JOIN drivers d ON lt.driverId = d.driverId
JOIN races r ON lt.raceId = r.raceId
WHERE lt.milliseconds = (SELECT MIN(milliseconds) FROM lapTimes);",
D2,C5_L1,STRONG,gpt-5.4,bird_00200,formula_1,3,9,2,1.0,1,1.0,0.23076923076923078,0.7777777777777778,0.20588235294117646,1.0,0.30434782608695654,1062,1498,85,1583,0.004595,1.155,0,"SELECT AVG(lt.milliseconds) AS average_lap_time
FROM lapTimes lt
JOIN drivers d ON lt.driverId = d.driverId
JOIN races r ON lt.raceId = r.raceId
WHERE d.forename = 'Lewis'
  AND d.surname = 'Hamilton'
  AND r.year = 2009
  AND r.name = 'Malaysian Grand Prix';",
D2,C5_L1,STRONG,gpt-5.4,bird_00201,formula_1,3,8,2,0.0,1,1.0,0.23076923076923078,0.875,0.1891891891891892,1.0,0.3,973,1447,86,1533,0.004477500000000001,1.174,0,"SELECT ROUND(100.0 * SUM(CASE WHEN ds.position > 1 THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM driverStandings ds
JOIN drivers d ON ds.driverId = d.driverId
JOIN races r ON ds.raceId = r.raceId
WHERE d.surname = 'Hamilton'
  AND r.year >= 2010;",
D2,C5_L1,STRONG,gpt-5.4,bird_00202,formula_1,2,7,1,0.0,1,1.0,0.15384615384615385,1.0,0.2,1.0,0.3333333333333333,923,1349,84,1433,0.004212499999999999,1.445,0,"SELECT d.forename || ' ' || d.surname AS driver_name,
       d.nationality,
       MAX(ds.points) AS maximum_point_scores
FROM driverStandings ds
JOIN drivers d ON ds.driverId = d.driverId
GROUP BY ds.driverId, d.forename, d.surname, d.nationality
ORDER BY SUM(ds.wins) DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00203,formula_1,1,4,0,0.0,1,1.0,0.07692307692307693,1.0,0.10526315789473684,1.0,0.21052631578947367,996,1448,60,1508,0.00422,1.04,0,"SELECT forename || ' ' || surname AS name,
       CAST(strftime('%Y', 'now') AS INTEGER) - CAST(strftime('%Y', dob) AS INTEGER) AS age
FROM drivers
WHERE nationality = 'Japanese'
ORDER BY dob DESC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00204,formula_1,2,7,1,1.0,1,1.0,0.15384615384615385,1.0,0.22580645161290322,1.0,0.29411764705882354,978,1377,64,1441,0.004082499999999999,1.011,0,"SELECT r.name AS race_name, c.name AS circuit_name, c.location
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE r.year = 2005
  AND strftime('%m', r.date) = '09'
ORDER BY r.date;",
D2,C5_L1,STRONG,gpt-5.4,bird_00205,formula_1,3,8,2,0.0,1,1.0,0.23076923076923078,1.0,0.21621621621621623,1.0,0.3333333333333333,964,1406,65,1471,0.004165,1.208,0,"SELECT DISTINCT r.name
FROM drivers d
JOIN lapTimes lt ON lt.driverId = d.driverId
JOIN races r ON r.raceId = lt.raceId
WHERE d.forename = 'Alex'
  AND d.surname = 'Yoong'
  AND lt.position < 20;",
D2,C5_L1,STRONG,gpt-5.4,bird_00206,formula_1,3,9,2,0.0,1,1.0,0.23076923076923078,0.7777777777777778,0.2,1.0,0.3181818181818182,1082,1535,80,1615,0.0046375,1.191,0,"SELECT r.name, r.year
FROM results re
JOIN drivers d ON re.driverId = d.driverId
JOIN races r ON re.raceId = r.raceId
WHERE d.forename = 'Michael'
  AND d.surname = 'Schumacher'
  AND re.fastestLapTime IS NOT NULL
ORDER BY re.milliseconds ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00207,formula_1,3,9,2,0.0,1,1.0,0.23076923076923078,1.0,0.2571428571428571,1.0,0.35,991,1417,74,1491,0.0042825,1.191,0,"SELECT r.name AS first_race, res.points
FROM drivers d
JOIN results res ON res.driverId = d.driverId
JOIN races r ON r.raceId = res.raceId
WHERE d.forename = 'Lewis' AND d.surname = 'Hamilton'
ORDER BY r.year ASC, r.round ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00208,formula_1,2,4,1,0.0,1,1.0,0.15384615384615385,0.75,0.09375,1.0,0.14285714285714285,1007,1423,65,1488,0.0042074999999999994,1.432,0,"SELECT ROUND(100.0 * SUM(CASE WHEN c.country = 'Germany' THEN 1 ELSE 0 END) / COUNT(*), 2) AS percentage
FROM races r
JOIN circuits c ON r.circuitId = c.circuitId
WHERE r.name = 'European Grand Prix';",
D2,C5_L1,STRONG,gpt-5.4,bird_00209,formula_1,1,3,0,1.0,1,1.0,0.07692307692307693,1.0,0.0967741935483871,1.0,0.14285714285714285,1014,1389,19,1408,0.0036625,0.788,0,"SELECT lat, lng
FROM circuits
WHERE name = 'Silverstone Circuit';",
D2,C5_L1,STRONG,gpt-5.4,bird_00210,formula_1,1,2,0,1.0,1,1.0,0.07692307692307693,1.0,0.06451612903225806,1.0,0.11764705882352941,1003,1350,20,1370,0.0035750000000000005,0.851,0,"SELECT circuitRef
FROM circuits
WHERE name = 'Marina Bay Street Circuit';",
D2,C5_L1,STRONG,gpt-5.4,bird_00211,formula_1,1,2,0,0.0,1,1.0,0.07692307692307693,1.0,0.06451612903225806,1.0,0.10526315789473684,897,1290,18,1308,0.0034049999999999996,0.832,0,"SELECT nationality
FROM drivers
ORDER BY dob ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00212,formula_1,3,10,2,0.0,1,1.0,0.23076923076923078,1.0,0.3125,1.0,0.47058823529411764,952,1330,64,1394,0.003965,1.081,0,"SELECT d.driverRef
FROM results r
JOIN drivers d ON r.driverId = d.driverId
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2007
  AND ra.name = 'Canadian Grand Prix'
  AND r.rank = 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00213,formula_1,3,8,2,0.0,1,1.0,0.23076923076923078,0.625,0.16129032258064516,1.0,0.3,1015,1411,72,1483,0.0042474999999999995,1.23,0,"SELECT r.name
FROM results re
JOIN drivers d ON re.driverId = d.driverId
JOIN races r ON re.raceId = r.raceId
WHERE d.forename = 'Lewis'
  AND d.surname = 'Hamilton'
  AND re.rank IS NOT NULL
ORDER BY re.rank ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00214,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,0.8,0.12903225806451613,1.0,0.17391304347826086,958,1355,55,1410,0.0039375,1.067,0,"SELECT MAX(CAST(fastestLapSpeed AS REAL)) AS fastest_lap_speed
FROM results
JOIN races ON results.raceId = races.raceId
WHERE races.year = 2009
  AND races.name = 'Spanish Grand Prix';",
D2,C5_L1,STRONG,gpt-5.4,bird_00215,formula_1,3,9,2,1.0,1,1.0,0.23076923076923078,0.6666666666666666,0.16666666666666666,0.8571428571428571,0.3157894736842105,1108,1519,74,1593,0.0045375,1.212,0,"SELECT r.positionOrder
FROM results r
JOIN drivers d ON r.driverId = d.driverId
JOIN races ra ON r.raceId = ra.raceId
WHERE d.forename = 'Lewis'
  AND d.surname = 'Hamilton'
  AND ra.name = 'Chinese Grand Prix'
  AND ra.year = 2008;",
D2,C5_L1,STRONG,gpt-5.4,bird_00216,formula_1,2,6,1,1.0,1,1.0,0.15384615384615385,0.8333333333333334,0.15625,1.0,0.25,946,1422,58,1480,0.004135,1.018,0,"SELECT res.time
FROM results AS res
JOIN races AS r ON res.raceId = r.raceId
WHERE r.year = 2008
  AND r.name IN ('Australian Grand Prix', 'Chinese Grand Prix')
  AND res.rank = 2;",
D2,C5_L1,STRONG,gpt-5.4,bird_00217,formula_1,2,6,1,1.0,1,1.0,0.15384615384615385,1.0,0.18181818181818182,1.0,0.29411764705882354,892,1353,96,1449,0.0043425,1.351,0,"SELECT COUNT(DISTINCT d.driverId)
FROM drivers d
JOIN results r ON d.driverId = r.driverId
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2008
  AND ra.name = 'Chinese Grand Prix'
  AND r.time IS NOT NULL
  AND EXISTS (
    SELECT 1
    FROM results r2
    WHERE r2.driverId = d.driverId
  );",
D2,C5_L1,STRONG,gpt-5.4,bird_00218,formula_1,5,10,4,1.0,1,0.4,0.15384615384615385,0.5,0.16666666666666666,0.6666666666666666,0.21052631578947367,956,1437,130,1567,0.004892499999999999,1.516,0,"WITH race_results AS (
  SELECT r.milliseconds
  FROM results r
  JOIN races ra ON r.raceId = ra.raceId
  WHERE ra.year = 2008
    AND ra.name = 'Australian Grand Prix'
    AND r.time IS NOT NULL
),
champion AS (
  SELECT MIN(milliseconds) AS champion_ms
  FROM race_results
),
last_finisher AS (
  SELECT MAX(milliseconds) AS last_ms
  FROM race_results
)
SELECT ROUND(((last_ms - champion_ms) * 100.0) / last_ms, 2)
FROM champion, last_finisher;",
D2,C5_L1,STRONG,gpt-5.4,bird_00219,formula_1,1,3,0,1.0,1,1.0,0.07692307692307693,1.0,0.1,1.0,0.17647058823529413,950,1298,27,1325,0.0035149999999999995,0.0,1,"SELECT COUNT(*) AS circuit_count
FROM circuits
WHERE location = 'Adelaide'
  AND country = 'Australia';",
D2,C5_L1,STRONG,gpt-5.4,bird_00220,formula_1,2,4,1,1.0,1,1.0,0.15384615384615385,0.75,0.1,1.0,0.16666666666666666,951,1336,38,1374,0.00372,0.868,0,"SELECT MAX(points) AS max_points
FROM constructorStandings cs
JOIN constructors c ON cs.constructorId = c.constructorId
WHERE c.nationality = 'British';",
D2,C5_L1,STRONG,gpt-5.4,bird_00221,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.14705882352941177,1.0,0.25,867,1274,42,1316,0.0036049999999999997,1.018,0,"SELECT c.name
FROM constructorStandings cs
JOIN constructors c ON cs.constructorId = c.constructorId
WHERE cs.raceId = 291
  AND cs.points = 0;",
D2,C5_L1,STRONG,gpt-5.4,bird_00222,formula_1,2,5,1,0.0,1,1.0,0.15384615384615385,0.8,0.12121212121212122,1.0,0.26666666666666666,873,1288,86,1374,0.00408,1.372,0,"SELECT COUNT(*) AS japanese_constructors_with_0_points_in_2_races
FROM (
  SELECT cr.constructorId
  FROM constructorResults cr
  JOIN constructors c ON cr.constructorId = c.constructorId
  WHERE c.nationality = 'Japanese'
    AND cr.points = 0
  GROUP BY cr.constructorId
  HAVING COUNT(cr.raceId) = 2
);",
D2,C5_L1,STRONG,gpt-5.4,bird_00223,formula_1,3,7,2,0.0,1,1.0,0.23076923076923078,0.8571428571428571,0.17142857142857143,0.8,0.21052631578947367,956,1452,102,1554,0.00465,1.598,0,"SELECT ROUND(100.0 * SUM(CASE WHEN r.time IS NOT NULL THEN 1 ELSE 0 END) / COUNT(*), 2) AS race_completion_percentage
FROM results r
JOIN races ra ON r.raceId = ra.raceId
JOIN drivers d ON r.driverId = d.driverId
WHERE ra.year BETWEEN 2007 AND 2009
  AND d.driverRef IN ('sato','nakajima','yamamoto','kobayashi');",
D2,C5_L1,STRONG,gpt-5.4,bird_00224,formula_1,4,11,3,0.0,1,0.5,0.15384615384615385,0.18181818181818182,0.06666666666666667,0.6,0.14285714285714285,970,1459,214,1673,0.0057875,2.314,0,"SELECT
  r.year,
  AVG(
    CASE
      WHEN res.time IS NOT NULL
       AND res.time LIKE '_%:%:%.%'
      THEN
        (CAST(substr(res.time, 1, instr(res.time, ':') - 1) AS REAL) * 3600) +
        (CAST(substr(res.time, instr(res.time, ':') + 1, instr(substr(res.time, instr(res.time, ':') + 1), ':') - 1) AS REAL) * 60) +
        CAST(substr(res.time, instr(res.time, ':') + instr(substr(res.time, instr(res.time, ':') + 1), ':') + 1) AS REAL)
    END
  ) AS avg_time_seconds
FROM races r
JOIN results res ON res.raceId = r.raceId
WHERE r.year < 1975
  AND res.time IS NOT NULL
  AND res.time LIKE '_%:%:%.%'
GROUP BY r.year
ORDER BY r.year;",
D2,C5_L1,STRONG,gpt-5.4,bird_00225,formula_1,2,5,1,0.0,1,1.0,0.15384615384615385,0.8,0.11428571428571428,1.0,0.19047619047619047,1043,1543,55,1598,0.0044075,1.267,0,"SELECT r.fastestLap
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND r.milliseconds IS NOT NULL
ORDER BY r.milliseconds ASC
LIMIT 1;",
D2,C5_L1,STRONG,gpt-5.4,bird_00226,formula_1,2,5,1,1.0,1,1.0,0.15384615384615385,1.0,0.15151515151515152,1.0,0.18181818181818182,986,1414,68,1482,0.004215,1.086,0,"SELECT AVG(CAST(results.fastestLapSpeed AS REAL)) AS average_fastest_lap_speed
FROM results
JOIN races ON results.raceId = races.raceId
WHERE races.year = 2009
  AND races.name = 'Spanish Grand Prix'
  AND results.fastestLapSpeed IS NOT NULL;",
D2,C5_L1,STRONG,gpt-5.4,bird_00227,formula_1,3,7,2,0.0,1,1.0,0.23076923076923078,1.0,0.21875,1.0,0.2777777777777778,856,1319,116,1435,0.0044575,1.926,0,"SELECT ROUND(
  100.0 * COUNT(CASE WHEN CAST(strftime('%Y', d.dob) AS INTEGER) < 1985 AND r.laps > 50 THEN 1 END) /
  COUNT(CASE WHEN ra.year BETWEEN 2000 AND 2005 THEN 1 END),
  2
) AS percentage
FROM results r
JOIN drivers d ON r.driverId = d.driverId
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year BETWEEN 2000 AND 2005;",
D2,C5_L1,STRONG,gpt-5.4,bird_00228,formula_1,2,4,1,0.0,1,1.0,0.15384615384615385,0.5,0.06666666666666667,0.6666666666666666,0.08695652173913043,914,1395,47,1442,0.0039575,1.007,0,"SELECT COUNT(DISTINCT d.driverId)
FROM drivers d
JOIN lapTimes lt ON lt.driverId = d.driverId
WHERE d.surname = 'French'
  AND lt.milliseconds < 120000;",
D2,C5_L1,STRONG,gpt-5.4,bird_00229,formula_1,1,2,0,1.0,1,1.0,0.07692307692307693,1.0,0.06666666666666667,1.0,0.1,840,1207,15,1222,0.0031674999999999997,0.845,0,"SELECT code
FROM drivers
WHERE nationality = 'American';",
D2,C5_L1,STRONG,gpt-5.4,bird_00230,formula_1,1,3,0,0.0,1,1.0,0.07692307692307693,0.6666666666666666,0.05714285714285714,1.0,0.1,887,1300,86,1386,0.00411,1.358,0,"WITH top3_youngest AS (
  SELECT driverId, code, nationality
  FROM drivers
  ORDER BY dob DESC
  LIMIT 3
)
SELECT GROUP_CONCAT(code) AS code_numbers,
       SUM(CASE WHEN nationality IN ('Dutch', 'Netherlandic') THEN 1 ELSE 0 END) AS netherlandic_drivers_count
FROM top3_youngest;",
D2,C5_L1,STRONG,gpt-5.4,bird_00231,formula_1,1,3,0,1.0,1,1.0,0.07692307692307693,1.0,0.09090909090909091,1.0,0.17647058823529413,984,1366,25,1391,0.003665,0.796,0,"SELECT driverRef
FROM drivers
WHERE nationality = 'German'
ORDER BY dob ASC
LIMIT 1;",
